orig,dest,trips
969,24812,1.0
969,23374,1.0
969,637,1.0
969,2467,1.0
969,25995,1.0
969,26781,6.0
969,758,2.0
969,2379,9.0
969,28512,6.0
969,23951,10.0
969,969,8.0
969,2251,7.0
969,854,5.0
969,754,5.0
969,572,6.0
969,28481,2.0
969,30223,3.0
969,23546,4.0
969,24619,2.0
969,23037,1.0
969,24807,2.0
969,30464,1.0
969,23037,1.0
969,26993,9.0
969,24542,3.0
969,25241,1.0
969,24637,1.0
969,24572,1.0
969,24874,2.0
969,23409,1.0
969,28275,3.0
969,24723,1.0
969,30573,5.0
969,28281,2.0
969,23149,1.0
969,2531,1.0
969,554,2.0
969,2280,1.0
969,878,1.0
969,877,1.0
969,1279,3.0
969,2598,4.0
969,567,6.0
969,2430,4.0
969,1198,5.0
969,1020,1.0
969,948,3.0
969,772,1.0
969,2415,2.0
969,2447,1.0
969,921,2.0
969,1221,2.0
969,1499,2.0
969,1134,1.0
969,2821,2.0
969,1295,1.0
969,103,1.0
969,61,1.0
969,22542,1.0
969,22732,1.0
969,18715,1.0
2251,3818,1.0
2251,1247,1.0
2251,30208,2.0
2251,23827,1.0
2251,26289,1.0
2251,23839,2.0
2251,26781,3.0
2251,28512,1.0
2251,23951,2.0
2251,969,5.0
2251,2251,1.0
2251,854,1.0
2251,754,5.0
2251,572,3.0
2251,23546,6.0
2251,24807,2.0
2251,30464,1.0
2251,22906,1.0
2251,23037,1.0
2251,26993,1.0
2251,22960,1.0
2251,23907,1.0
2251,30573,1.0
2251,23149,1.0
2251,554,3.0
2251,1279,1.0
2251,567,3.0
2251,2430,1.0
2251,948,1.0
2251,2447,2.0
2251,1221,1.0
2251,1309,1.0
2251,86,1.0
854,23876,1.0
854,24525,1.0
854,1827,1.0
854,26267,1.0
854,29603,1.0
854,637,1.0
854,764,1.0
854,1056,1.0
854,590,1.0
854,587,1.0
854,516,1.0
854,2467,1.0
854,23127,1.0
854,26289,2.0
854,25189,1.0
854,26781,7.0
854,758,2.0
854,2379,1.0
854,28512,4.0
854,23951,5.0
854,969,9.0
854,2251,4.0
854,854,3.0
854,754,8.0
854,572,8.0
854,28481,2.0
854,30223,4.0
854,23546,3.0
854,24619,1.0
854,24807,3.0
854,24542,1.0
854,22960,1.0
854,23304,2.0
854,25230,1.0
854,25182,1.0
854,24723,1.0
854,30573,1.0
854,28281,1.0
854,23149,1.0
854,2531,1.0
854,554,3.0
854,2280,2.0
854,2935,1.0
854,1769,1.0
854,878,1.0
854,877,2.0
854,2721,1.0
854,1490,2.0
854,1279,6.0
854,2598,6.0
854,567,8.0
854,2430,5.0
854,1198,2.0
854,1020,2.0
854,948,1.0
854,772,2.0
854,2415,2.0
854,2447,3.0
854,1120,3.0
854,921,1.0
854,729,1.0
854,62,1.0
854,312,1.0
854,177,1.0
854,71,1.0
754,30208,1.0
754,26781,2.0
754,2379,1.0
754,23951,5.0
754,969,1.0
754,2251,1.0
754,854,1.0
754,30223,1.0
754,26993,2.0
754,24542,1.0
754,23409,1.0
754,554,1.0
754,1279,1.0
754,2598,1.0
754,567,2.0
754,2430,1.0
754,1217,1.0
754,1681,1.0
572,31206,1.0
572,3049,1.0
572,970,1.0
572,26781,3.0
572,2379,4.0
572,28512,1.0
572,23951,5.0
572,969,5.0
572,2251,3.0
572,854,4.0
572,754,1.0
572,572,4.0
572,28481,5.0
572,30223,2.0
572,23546,3.0
572,24619,2.0
572,24807,2.0
572,26993,3.0
572,24542,1.0
572,23909,1.0
572,23907,1.0
572,24723,1.0
572,30573,6.0
572,28281,5.0
572,23149,1.0
572,2531,1.0
572,554,2.0
572,2935,1.0
572,877,1.0
572,2721,1.0
572,1279,1.0
572,567,3.0
572,2430,1.0
572,1198,1.0
572,2416,1.0
28481,3049,1.0
28481,2379,2.0
28481,969,1.0
28481,2251,1.0
28481,854,1.0
28481,754,3.0
28481,572,2.0
28481,28481,3.0
28481,30223,5.0
28481,23546,2.0
28481,24619,4.0
28481,23037,1.0
28481,24807,2.0
28481,23037,1.0
28481,26993,9.0
28481,24542,1.0
28481,24545,1.0
28481,23261,1.0
28481,23409,2.0
28481,28275,1.0
28481,30573,1.0
28481,23149,5.0
28481,2531,1.0
28481,554,5.0
28481,2280,1.0
28481,537,1.0
28481,878,1.0
28481,1279,1.0
28481,567,2.0
28481,1198,4.0
28481,146,1.0
30223,25056,1.0
30223,30208,1.0
30223,25045,1.0
30223,26011,1.0
30223,26781,6.0
30223,2379,2.0
30223,28512,4.0
30223,23951,6.0
30223,969,6.0
30223,2251,1.0
30223,854,6.0
30223,754,2.0
30223,572,3.0
30223,28481,6.0
30223,30223,2.0
30223,23546,3.0
30223,24619,5.0
30223,24807,4.0
30223,30464,2.0
30223,23037,1.0
30223,26993,2.0
30223,24542,3.0
30223,25241,1.0
30223,25770,1.0
30223,28317,1.0
30223,24544,1.0
30223,23652,1.0
30223,23907,1.0
30223,23409,1.0
30223,30573,1.0
30223,28281,1.0
30223,2531,1.0
30223,554,2.0
30223,2280,1.0
30223,1005,1.0
30223,2721,2.0
30223,1490,1.0
30223,1279,4.0
30223,567,1.0
30223,2430,2.0
30223,1198,1.0
23546,23779,1.0
23546,26267,1.0
23546,24889,1.0
23546,29440,1.0
23546,28656,1.0
23546,28703,1.0
23546,23839,1.0
23546,26781,3.0
23546,2379,1.0
23546,28512,2.0
23546,23951,9.0
23546,969,9.0
23546,2251,10.0
23546,854,5.0
23546,754,2.0
23546,572,7.0
23546,28481,3.0
23546,30223,2.0
23546,23546,3.0
23546,24619,7.0
23546,23037,5.0
23546,24807,8.0
23546,30464,1.0
23546,23037,2.0
23546,26993,5.0
23546,24542,3.0
23546,25241,2.0
23546,23409,2.0
23546,28275,3.0
23546,24723,1.0
23546,30573,3.0
23546,28281,3.0
23546,23149,4.0
23546,554,4.0
23546,1769,1.0
23546,878,1.0
23546,877,1.0
23546,1279,1.0
23546,2598,2.0
23546,567,2.0
23546,2430,1.0
23546,1681,3.0
23546,550,1.0
23546,61,1.0
24619,3515,1.0
24619,516,1.0
24619,2467,1.0
24619,25027,1.0
24619,24068,3.0
24619,23127,1.0
24619,26781,5.0
24619,28512,2.0
24619,23951,4.0
24619,2251,1.0
24619,572,1.0
24619,28481,4.0
24619,30223,3.0
24619,23546,4.0
24619,24619,1.0
24619,23037,1.0
24619,24807,3.0
24619,30464,4.0
24619,22906,1.0
24619,23037,2.0
24619,26993,6.0
24619,24542,5.0
24619,25241,3.0
24619,22960,1.0
24619,30795,1.0
24619,28317,1.0
24619,24545,1.0
24619,24544,1.0
24619,24244,1.0
24619,23261,1.0
24619,23986,1.0
24619,24874,1.0
24619,24623,1.0
24619,23907,1.0
24619,23409,1.0
24619,24723,1.0
24619,30573,2.0
24619,28281,1.0
24619,23149,2.0
24619,1279,1.0
24619,1120,1.0
24619,1588,2.0
23037,30017,1.0
23037,24068,4.0
23037,26390,1.0
23037,30140,1.0
23037,26289,1.0
23037,23839,1.0
23037,26781,6.0
23037,758,1.0
23037,23951,2.0
23037,969,3.0
23037,754,1.0
23037,23546,6.0
23037,24619,2.0
23037,23037,2.0
23037,24807,3.0
23037,30464,2.0
23037,22906,1.0
23037,23037,1.0
23037,26993,4.0
23037,24542,5.0
23037,25241,1.0
23037,22960,1.0
23037,24637,1.0
23037,30795,1.0
23037,28317,4.0
23037,24545,3.0
23037,30157,1.0
23037,28168,1.0
23037,23215,1.0
23037,23979,1.0
23037,30770,1.0
23037,23304,1.0
23037,24681,1.0
23037,23986,1.0
23037,24623,1.0
23037,23745,1.0
23037,24723,2.0
23037,30573,1.0
23037,537,1.0
23037,877,1.0
23037,2430,1.0
24807,3793,1.0
24807,4311,1.0
24807,22139,1.0
24807,24274,1.0
24807,25064,1.0
24807,24224,1.0
24807,25110,1.0
24807,24269,1.0
24807,24921,1.0
24807,23374,1.0
24807,864,1.0
24807,31267,1.0
24807,2888,1.0
24807,1082,1.0
24807,590,1.0
24807,25056,1.0
24807,29440,3.0
24807,24563,1.0
24807,28656,1.0
24807,25050,2.0
24807,26419,1.0
24807,23720,1.0
24807,30017,2.0
24807,24205,1.0
24807,24900,1.0
24807,25045,1.0
24807,23727,1.0
24807,24068,2.0
24807,26390,2.0
24807,23127,5.0
24807,30140,1.0
24807,26011,1.0
24807,26289,4.0
24807,25189,5.0
24807,23839,2.0
24807,26781,8.0
24807,758,3.0
24807,28512,1.0
24807,23951,2.0
24807,969,1.0
24807,2251,3.0
24807,854,4.0
24807,28481,3.0
24807,30223,3.0
24807,23546,3.0
24807,24619,1.0
24807,23037,1.0
24807,24807,9.0
24807,30464,6.0
24807,22906,3.0
24807,23037,3.0
24807,26993,4.0
24807,24542,6.0
24807,25241,2.0
24807,22960,1.0
24807,30795,2.0
24807,27372,4.0
24807,25770,1.0
24807,28317,1.0
24807,24545,3.0
24807,30507,1.0
24807,24517,1.0
24807,22958,1.0
24807,23420,1.0
24807,23421,1.0
24807,23375,1.0
24807,23261,1.0
24807,26049,1.0
24807,30770,1.0
24807,25230,1.0
24807,23986,1.0
24807,24874,1.0
24807,24623,1.0
24807,23409,3.0
24807,28275,1.0
24807,24723,1.0
24807,30573,3.0
24807,28281,1.0
24807,435,1.0
24807,1490,2.0
24807,1279,1.0
24807,2598,1.0
24807,921,1.0
24807,756,1.0
24807,1134,1.0
24807,1222,1.0
24807,1588,2.0
24807,146,1.0
24807,384,1.0
24807,62,1.0
24807,71,1.0
24807,30305,1.0
24807,29132,1.0
24807,27309,1.0
30464,30186,1.0
30464,1827,1.0
30464,26267,1.0
30464,24370,1.0
30464,24453,1.0
30464,1247,1.0
30464,29440,2.0
30464,24563,1.0
30464,23641,1.0
30464,30073,1.0
30464,30293,1.0
30464,25045,2.0
30464,24068,3.0
30464,28703,2.0
30464,26390,3.0
30464,23827,1.0
30464,23127,2.0
30464,30140,1.0
30464,26011,1.0
30464,26289,3.0
30464,24112,2.0
30464,25189,2.0
30464,23839,2.0
30464,25190,1.0
30464,26781,9.0
30464,758,2.0
30464,2379,1.0
30464,28512,5.0
30464,23951,7.0
30464,969,3.0
30464,2251,1.0
30464,572,2.0
30464,28481,4.0
30464,30223,4.0
30464,23546,4.0
30464,24619,15.0
30464,23037,5.0
30464,24807,7.0
30464,30464,1.0
30464,22906,3.0
30464,23037,1.0
30464,26993,4.0
30464,24542,1.0
30464,22960,5.0
30464,24637,6.0
30464,30795,3.0
30464,27372,4.0
30464,25770,1.0
30464,28317,8.0
30464,24545,2.0
30464,24544,2.0
30464,25792,1.0
30464,24517,2.0
30464,24572,2.0
30464,29210,1.0
30464,28168,1.0
30464,29080,1.0
30464,24635,1.0
30464,23261,1.0
30464,23979,1.0
30464,23211,2.0
30464,25230,3.0
30464,24681,1.0
30464,23652,3.0
30464,23986,1.0
30464,24874,1.0
30464,24135,1.0
30464,25182,1.0
30464,24623,1.0
30464,23409,2.0
30464,30573,1.0
30464,28281,1.0
30464,23149,1.0
30464,2531,1.0
30464,554,2.0
30464,877,1.0
30464,2721,1.0
30464,1490,1.0
30464,1279,1.0
30464,2598,2.0
30464,567,2.0
30464,2430,2.0
30464,1198,1.0
30464,948,1.0
30464,1217,1.0
30464,2415,1.0
30464,2416,1.0
30464,1120,1.0
30464,521,1.0
30464,1499,1.0
30464,550,1.0
30464,1309,1.0
30464,61,1.0
30464,312,1.0
30464,373,1.0
30464,27563,1.0
22906,23156,1.0
22906,29720,1.0
22906,24882,1.0
22906,26134,1.0
22906,24647,2.0
22906,24101,1.0
22906,24812,1.0
22906,1827,2.0
22906,31267,1.0
22906,595,1.0
22906,862,1.0
22906,2482,1.0
22906,545,1.0
22906,590,1.0
22906,25056,1.0
22906,30073,1.0
22906,25050,1.0
22906,24205,1.0
22906,24900,1.0
22906,24068,5.0
22906,28703,2.0
22906,26390,7.0
22906,23827,1.0
22906,23127,2.0
22906,30140,2.0
22906,26011,3.0
22906,26289,5.0
22906,24112,1.0
22906,25189,1.0
22906,23839,1.0
22906,25190,3.0
22906,26781,5.0
22906,758,2.0
22906,23951,1.0
22906,969,2.0
22906,2251,2.0
22906,854,1.0
22906,572,1.0
22906,30223,1.0
22906,23546,2.0
22906,24619,2.0
22906,23037,10.0
22906,24807,3.0
22906,30464,4.0
22906,26993,5.0
22906,25241,4.0
22906,22960,3.0
22906,24637,13.0
22906,30795,3.0
22906,27372,2.0
22906,25770,2.0
22906,28317,4.0
22906,24545,5.0
22906,24544,3.0
22906,30507,2.0
22906,23909,1.0
22906,24517,1.0
22906,24572,2.0
22906,29210,1.0
22906,24211,1.0
22906,28168,1.0
22906,28629,1.0
22906,29080,1.0
22906,30439,1.0
22906,23591,1.0
22906,23261,1.0
22906,26049,1.0
22906,23215,3.0
22906,23979,2.0
22906,23598,1.0
22906,30770,1.0
22906,23304,1.0
22906,24915,2.0
22906,25230,2.0
22906,24681,2.0
22906,23652,1.0
22906,23986,3.0
22906,24135,1.0
22906,28582,2.0
22906,23409,1.0
22906,30573,1.0
22906,23149,1.0
22906,2531,2.0
22906,554,1.0
22906,2280,1.0
22906,878,1.0
22906,1279,1.0
22906,1217,1.0
22906,756,1.0
22906,2996,1.0
22906,61,1.0
22906,125,1.0
22906,177,1.0
23037,30186,2.0
23037,25110,1.0
23037,23412,1.0
23037,24525,1.0
23037,24889,1.0
23037,663,2.0
23037,864,1.0
23037,545,1.0
23037,590,1.0
23037,516,1.0
23037,25027,1.0
23037,25995,1.0
23037,30208,1.0
23037,24900,2.0
23037,23827,1.0
23037,26781,3.0
23037,758,1.0
23037,28512,1.0
23037,23951,3.0
23037,969,2.0
23037,2251,3.0
23037,854,1.0
23037,28481,2.0
23037,30223,2.0
23037,23546,2.0
23037,24619,3.0
23037,23037,1.0
23037,24807,7.0
23037,23037,7.0
23037,26993,9.0
23037,24542,1.0
23037,25241,3.0
23037,24637,4.0
23037,27372,2.0
23037,25770,1.0
23037,28317,1.0
23037,25792,1.0
23037,24572,1.0
23037,28168,2.0
23037,26049,1.0
23037,24698,1.0
23037,23215,1.0
23037,23979,1.0
23037,23598,1.0
23037,23304,1.0
23037,24915,1.0
23037,24681,1.0
23037,23652,1.0
23037,23986,1.0
23037,24874,1.0
23037,28582,3.0
23037,25182,3.0
23037,23907,1.0
23037,23409,1.0
23037,28275,5.0
23037,24723,2.0
23037,30573,2.0
23037,28281,3.0
23037,23149,2.0
23037,2531,2.0
23037,554,3.0
23037,2280,1.0
23037,435,1.0
23037,537,1.0
23037,2015,1.0
23037,877,1.0
23037,1279,1.0
23037,1198,1.0
23037,1020,1.0
23037,1217,1.0
23037,772,1.0
23037,2415,1.0
23037,1221,1.0
23037,1295,1.0
23037,146,1.0
23037,312,2.0
23037,125,1.0
23037,68,1.0
23037,18577,1.0
23037,31197,1.0
26993,3515,1.0
26993,4304,1.0
26993,26001,1.0
26993,26240,1.0
26993,23779,1.0
26993,24504,1.0
26993,24921,1.0
26993,25023,2.0
26993,1827,1.0
26993,24769,1.0
26993,23836,1.0
26993,26618,1.0
26993,709,1.0
26993,655,1.0
26993,545,1.0
26993,587,1.0
26993,516,1.0
26993,29440,2.0
26993,24563,1.0
26993,30073,1.0
26993,26802,1.0
26993,23720,1.0
26993,23727,1.0
26993,24068,1.0
26993,28703,2.0
26993,26390,2.0
26993,30140,1.0
26993,26289,1.0
26993,24112,1.0
26993,26781,2.0
26993,2379,2.0
26993,28512,3.0
26993,23951,9.0
26993,969,15.0
26993,2251,5.0
26993,854,1.0
26993,754,9.0
26993,572,9.0
26993,28481,18.0
26993,30223,5.0
26993,23546,23.0
26993,24619,24.0
26993,23037,9.0
26993,24807,16.0
26993,30464,5.0
26993,22906,5.0
26993,23037,22.0
26993,26993,21.0
26993,24542,24.0
26993,25241,10.0
26993,22960,12.0
26993,24637,11.0
26993,30795,4.0
26993,27372,8.0
26993,25770,1.0
26993,28317,3.0
26993,24545,2.0
26993,24544,6.0
26993,30507,1.0
26993,23909,5.0
26993,25792,4.0
26993,30157,1.0
26993,24517,2.0
26993,24572,2.0
26993,30053,1.0
26993,28168,1.0
26993,30929,1.0
26993,24635,1.0
26993,24912,1.0
26993,26049,1.0
26993,23215,1.0
26993,23598,1.0
26993,23304,3.0
26993,24915,3.0
26993,23211,2.0
26993,25230,2.0
26993,24681,3.0
26993,23652,5.0
26993,23986,6.0
26993,24874,4.0
26993,24135,4.0
26993,28582,8.0
26993,25182,10.0
26993,24623,8.0
26993,23907,6.0
26993,23745,8.0
26993,23409,12.0
26993,28275,22.0
26993,24723,16.0
26993,30573,15.0
26993,28281,27.0
26993,23149,33.0
26993,2531,5.0
26993,554,31.0
26993,2280,3.0
26993,435,3.0
26993,2015,2.0
26993,2935,1.0
26993,878,3.0
26993,2721,1.0
26993,1279,1.0
26993,2598,3.0
26993,567,4.0
26993,2430,3.0
26993,948,1.0
26993,772,2.0
26993,2415,1.0
26993,1134,1.0
26993,1295,1.0
26993,103,1.0
26993,146,1.0
26993,62,2.0
26993,312,1.0
26993,177,1.0
26993,68,1.0
26993,18760,1.0
26993,20383,1.0
26993,20382,1.0
26993,26812,1.0
26993,29236,1.0
26993,27563,1.0
26993,22802,1.0
26993,21754,1.0
26993,21003,1.0
24542,5271,1.0
24542,4316,1.0
24542,3515,1.0
24542,4112,1.0
24542,27337,1.0
24542,5522,1.0
24542,4208,2.0
24542,23876,1.0
24542,27956,1.0
24542,26674,1.0
24542,25064,1.0
24542,25434,1.0
24542,24536,1.0
24542,23708,1.0
24542,25204,1.0
24542,23779,1.0
24542,23572,1.0
24542,24101,2.0
24542,23416,1.0
24542,24426,1.0
24542,24921,1.0
24542,1827,3.0
24542,24769,1.0
24542,22347,1.0
24542,24932,2.0
24542,26267,1.0
24542,23603,1.0
24542,24370,1.0
24542,24170,1.0
24542,25142,1.0
24542,663,1.0
24542,637,1.0
24542,585,1.0
24542,2739,1.0
24542,651,1.0
24542,31267,1.0
24542,1056,1.0
24542,2169,1.0
24542,2888,4.0
24542,709,1.0
24542,655,1.0
24542,587,2.0
24542,25056,1.0
24542,2467,1.0
24542,30073,1.0
24542,26802,1.0
24542,30907,1.0
24542,24878,1.0
24542,24205,1.0
24542,24900,1.0
24542,25045,1.0
24542,24068,3.0
24542,28703,1.0
24542,26390,1.0
24542,25190,1.0
24542,26781,2.0
24542,2379,1.0
24542,28512,2.0
24542,23951,9.0
24542,969,6.0
24542,854,3.0
24542,754,3.0
24542,572,3.0
24542,28481,5.0
24542,30223,3.0
24542,23546,11.0
24542,24619,18.0
24542,23037,11.0
24542,24807,17.0
24542,30464,2.0
24542,22906,2.0
24542,23037,11.0
24542,26993,30.0
24542,24542,21.0
24542,25241,13.0
24542,22960,10.0
24542,24637,16.0
24542,30795,5.0
24542,27372,14.0
24542,25770,2.0
24542,28317,6.0
24542,24545,3.0
24542,24544,8.0
24542,23909,1.0
24542,25792,2.0
24542,30157,1.0
24542,24517,1.0
24542,24572,1.0
24542,30053,2.0
24542,29210,1.0
24542,24211,2.0
24542,28168,4.0
24542,28629,2.0
24542,24271,1.0
24542,25170,1.0
24542,29016,2.0
24542,24912,1.0
24542,30439,3.0
24542,24191,1.0
24542,23498,2.0
24542,23261,1.0
24542,23979,3.0
24542,30770,2.0
24542,23304,5.0
24542,24915,3.0
24542,23211,2.0
24542,25230,1.0
24542,26597,3.0
24542,24681,1.0
24542,23652,7.0
24542,23986,13.0
24542,24874,6.0
24542,24135,7.0
24542,28582,6.0
24542,25182,18.0
24542,24623,14.0
24542,23907,10.0
24542,23745,16.0
24542,23409,20.0
24542,28275,22.0
24542,24723,38.0
24542,30573,27.0
24542,28281,17.0
24542,23149,18.0
24542,2531,2.0
24542,554,14.0
24542,2280,1.0
24542,435,4.0
24542,537,1.0
24542,2935,1.0
24542,1769,1.0
24542,1005,1.0
24542,878,1.0
24542,877,2.0
24542,1279,2.0
24542,2598,3.0
24542,567,2.0
24542,2430,1.0
24542,1198,1.0
24542,1020,1.0
24542,948,1.0
24542,772,1.0
24542,2447,2.0
24542,1120,2.0
24542,921,2.0
24542,756,2.0
24542,521,1.0
24542,1499,1.0
24542,1134,3.0
24542,1295,1.0
24542,1588,1.0
24542,103,1.0
24542,146,1.0
24542,61,1.0
24542,982,1.0
24542,312,2.0
24542,373,1.0
24542,125,1.0
24542,177,1.0
24542,71,2.0
24542,172,1.0
24542,123,1.0
24542,18767,1.0
24542,20382,1.0
24542,22578,1.0
24542,22583,2.0
24542,22507,1.0
24542,27309,1.0
24542,26812,1.0
24542,27174,1.0
24542,22573,1.0
24542,22736,1.0
24542,30752,1.0
24542,27083,1.0
25241,25110,1.0
25241,26267,1.0
25241,1056,1.0
25241,29440,1.0
25241,23641,1.0
25241,24068,1.0
25241,26390,1.0
25241,23127,1.0
25241,26781,2.0
25241,23951,6.0
25241,969,3.0
25241,2251,1.0
25241,28481,1.0
25241,30223,1.0
25241,23546,1.0
25241,24619,4.0
25241,23037,3.0
25241,24807,5.0
25241,22906,1.0
25241,23037,5.0
25241,26993,7.0
25241,24542,3.0
25241,25241,4.0
25241,22960,2.0
25241,24637,7.0
25241,30795,1.0
25241,27372,4.0
25241,28317,2.0
25241,24544,1.0
25241,23909,1.0
25241,23591,1.0
25241,30770,1.0
25241,24915,1.0
25241,23211,1.0
25241,25230,3.0
25241,26597,1.0
25241,24681,5.0
25241,23652,3.0
25241,23986,3.0
25241,24135,3.0
25241,28582,2.0
25241,25182,2.0
25241,24623,3.0
25241,23907,3.0
25241,23745,3.0
25241,23409,3.0
25241,28275,5.0
25241,24723,12.0
25241,30573,9.0
25241,28281,2.0
25241,23149,3.0
25241,2531,3.0
25241,554,2.0
25241,2280,2.0
25241,2015,1.0
25241,1769,1.0
25241,1490,1.0
25241,384,1.0
25241,86,1.0
25241,20886,1.0
22960,29720,1.0
22960,30186,1.0
22960,23416,1.0
22960,23970,1.0
22960,24453,1.0
22960,663,1.0
22960,864,1.0
22960,2482,1.0
22960,29440,1.0
22960,24563,1.0
22960,24900,1.0
22960,25045,1.0
22960,23827,2.0
22960,25189,2.0
22960,23839,3.0
22960,26781,2.0
22960,758,1.0
22960,28481,1.0
22960,30223,1.0
22960,24619,1.0
22960,23037,1.0
22960,30464,1.0
22960,23037,2.0
22960,26993,5.0
22960,24542,4.0
22960,25241,2.0
22960,22960,2.0
22960,24637,4.0
22960,27372,5.0
22960,25770,1.0
22960,28317,4.0
22960,24545,5.0
22960,24544,2.0
22960,30507,1.0
22960,23909,3.0
22960,25792,2.0
22960,24572,1.0
22960,23154,1.0
22960,28168,1.0
22960,29100,1.0
22960,24635,1.0
22960,23591,1.0
22960,23261,1.0
22960,23979,2.0
22960,30770,3.0
22960,23304,1.0
22960,24915,1.0
22960,23211,1.0
22960,25230,2.0
22960,23652,2.0
22960,23986,2.0
22960,28275,1.0
22960,30573,3.0
22960,28281,1.0
22960,23149,2.0
22960,2531,1.0
22960,554,3.0
22960,2280,1.0
22960,435,1.0
22960,1769,1.0
22960,878,2.0
22960,877,1.0
22960,2721,1.0
22960,1198,1.0
22960,1020,1.0
22960,948,1.0
22960,1499,1.0
22960,1134,1.0
22960,62,1.0
22960,312,1.0
22960,172,1.0
22960,20383,1.0
22960,22578,1.0
22960,22583,1.0
22960,27174,1.0
24637,4156,1.0
24637,4024,1.0
24637,23708,1.0
24637,28527,1.0
24637,30186,2.0
24637,24882,1.0
24637,24646,1.0
24637,23970,1.0
24637,24404,1.0
24637,29603,1.0
24637,864,1.0
24637,595,1.0
24637,29440,1.0
24637,24563,1.0
24637,28656,1.0
24637,27252,1.0
24637,30208,2.0
24637,25045,1.0
24637,28703,3.0
24637,26390,3.0
24637,23827,2.0
24637,23127,3.0
24637,26289,1.0
24637,25189,3.0
24637,23839,2.0
24637,26781,1.0
24637,28512,1.0
24637,2251,1.0
24637,754,1.0
24637,30223,1.0
24637,24619,3.0
24637,23037,4.0
24637,24807,4.0
24637,30464,2.0
24637,22906,3.0
24637,23037,5.0
24637,26993,2.0
24637,24542,2.0
24637,25241,5.0
24637,22960,5.0
24637,24637,6.0
24637,30795,3.0
24637,27372,7.0
24637,25770,3.0
24637,28317,4.0
24637,24545,8.0
24637,30507,2.0
24637,23909,2.0
24637,25792,4.0
24637,30157,1.0
24637,24517,1.0
24637,24572,2.0
24637,25176,1.0
24637,24211,1.0
24637,23437,1.0
24637,24271,1.0
24637,24191,1.0
24637,23375,1.0
24637,23498,1.0
24637,24244,1.0
24637,23591,1.0
24637,23261,1.0
24637,23215,2.0
24637,23979,1.0
24637,23598,1.0
24637,23304,1.0
24637,24915,5.0
24637,23211,1.0
24637,25230,6.0
24637,26597,1.0
24637,24681,4.0
24637,23652,5.0
24637,23986,2.0
24637,24874,3.0
24637,24135,1.0
24637,25182,1.0
24637,24623,1.0
24637,28275,1.0
24637,24723,1.0
24637,28281,2.0
24637,23149,3.0
24637,2531,2.0
24637,554,1.0
24637,537,1.0
24637,2935,2.0
24637,1769,1.0
24637,1005,1.0
24637,2598,2.0
24637,2447,1.0
24637,1120,1.0
24637,1221,1.0
24637,550,1.0
24637,1588,1.0
24637,103,1.0
24637,146,1.0
24637,312,2.0
24637,86,1.0
24637,71,2.0
24637,172,1.0
24637,22638,1.0
24637,22578,1.0
24637,29394,1.0
30795,26267,1.0
30795,2023,1.0
30795,516,1.0
30795,30293,1.0
30795,25045,1.0
30795,26781,1.0
30795,23951,2.0
30795,2251,1.0
30795,24619,1.0
30795,23037,2.0
30795,24807,2.0
30795,22906,2.0
30795,23037,2.0
30795,26993,4.0
30795,24542,1.0
30795,25241,1.0
30795,22960,1.0
30795,24637,2.0
30795,27372,1.0
30795,25770,2.0
30795,28317,1.0
30795,24545,5.0
30795,24544,1.0
30795,23909,1.0
30795,25792,4.0
30795,23591,1.0
30795,26049,1.0
30795,30770,3.0
30795,23304,1.0
30795,24915,2.0
30795,26597,2.0
30795,24681,1.0
30795,23986,1.0
30795,24874,3.0
30795,28582,3.0
30795,24623,1.0
30795,23409,1.0
30795,24723,1.0
30795,23149,1.0
30795,2531,1.0
30795,1005,1.0
30795,880,1.0
30795,2430,1.0
30795,2416,1.0
30795,384,1.0
30795,62,1.0
27372,4208,1.0
27372,23374,1.0
27372,25050,1.0
27372,25045,1.0
27372,26390,1.0
27372,26011,1.0
27372,26781,1.0
27372,758,1.0
27372,2251,1.0
27372,572,1.0
27372,24619,1.0
27372,23037,2.0
27372,26993,3.0
27372,24542,6.0
27372,22960,6.0
27372,24637,3.0
27372,28317,2.0
27372,24545,2.0
27372,24544,2.0
27372,23909,3.0
27372,25792,3.0
27372,24572,2.0
27372,24211,1.0
27372,28168,1.0
27372,26049,1.0
27372,23979,3.0
27372,23598,1.0
27372,30770,2.0
27372,23304,3.0
27372,24915,1.0
27372,25230,3.0
27372,24681,1.0
27372,23652,4.0
27372,23986,1.0
27372,24874,3.0
27372,24135,1.0
27372,25182,2.0
27372,24623,2.0
27372,23745,3.0
27372,23409,1.0
27372,28275,1.0
27372,30573,2.0
27372,23149,2.0
27372,2598,1.0
27372,86,1.0
27372,172,1.0
27372,22638,1.0
25770,30186,1.0
25770,23970,1.0
25770,23836,1.0
25770,637,1.0
25770,595,1.0
25770,1240,1.0
25770,25027,1.0
25770,23720,1.0
25770,23727,3.0
25770,24068,1.0
25770,26289,2.0
25770,25189,1.0
25770,26781,1.0
25770,758,1.0
25770,23546,1.0
25770,24807,2.0
25770,22906,2.0
25770,23037,2.0
25770,22960,2.0
25770,24637,4.0
25770,30795,1.0
25770,27372,3.0
25770,25770,2.0
25770,28317,2.0
25770,24545,3.0
25770,24544,3.0
25770,30507,2.0
25770,23909,2.0
25770,25792,2.0
25770,30157,2.0
25770,24517,1.0
25770,24572,3.0
25770,29210,3.0
25770,28168,2.0
25770,23375,1.0
25770,23591,1.0
25770,26049,5.0
25770,24698,2.0
