orig,dest,trips
311445589,65475266,2
311445589,65431233,2
311445589,1097706630,1
311445589,3678527422,6
311445589,65447568,2
311445589,65555564,3
311445589,65399429,14
311445589,65584359,23
311445589,3969357988,7
311445589,65384135,20
311445589,65399429,2
311445589,456362725,4
311445589,65545177,2
311445589,65676045,3
311445589,65390167,9
311445589,65558987,10
311445589,4183690354,3
311445589,665368063,1
311445589,259690429,9
311445589,1086289778,7
311445589,65545476,23
311445589,65545468,11
311445589,3987797737,8
311445589,65473613,14
311445589,259997530,2
311445589,3633278990,2
311445589,65541606,5
311445589,65550018,9
311445589,65652906,3
311445589,3457248518,5
311445589,1868981404,7
311445589,1081488483,1
311445589,1113439895,1
311445589,65437699,1
311445589,65651251,1
311445589,65436876,1
311445589,65436878,1
311445589,65433357,1
311445589,65451184,1
311445589,65425791,1
311445589,282391316,2
311445589,65421431,3
311445589,65484059,6
311445589,65451313,2
311445589,4182058556,4
311445589,65429143,3
311445589,65603408,4
311445589,65421336,1
311445589,65672222,1
311445589,315728682,3
311445589,65567250,2
311445589,65455708,2
311445589,65484923,3
311445589,1111269526,3
311445589,65657085,2
311445589,65462005,1
311445589,65436373,1
311445589,1082968334,1
311445589,1082968362,2
311445589,65416589,2
311445589,65427879,3
311445589,1082915167,1
311445589,36692493,1
311445589,65423874,1
311445589,4181071360,1
311445589,65510880,3
311445589,2488886025,1
311445589,65663635,2
311445589,1853859666,3
311445589,65429883,2
311445589,1102846114,3
311445589,65623316,1
311445589,65552467,1
311445589,309052456,1
311445589,1101343773,1
311445589,1101343858,2
311445589,1102846176,1
311445589,65598042,4
311445589,65520817,2
311445589,65421131,2
311445589,257806721,1
311445589,65606395,2
311445589,65633131,1
311445589,3221879965,1
311445589,65542884,1
311445589,1583055907,1
311445589,65512165,1
311445589,65594507,1
311445589,65428872,1
311445589,65429628,1
311445589,660021022,1
311445589,1666841919,1
311445589,1666819835,1
311445589,4178715079,1
311445589,4177142443,1
311445589,53039475,1
65497395,65567463,1
65497395,65595826,1
65497395,65622470,1
65497395,5213447908,1
65497395,306531263,1
65497395,26506813,1
65497395,65638008,1
65497395,65628413,3
65497395,2338703593,2
65497395,65547446,2
65497395,1102852003,2
65497395,65624732,2
65497395,1119662299,1
65497395,65454204,5
65497395,3477560461,1
65497395,373556099,2
65497395,65628380,2
65497395,652382956,2
65497395,312649105,3
65497395,3678132176,2
65497395,3741032291,1
65497395,3365381472,1
65497395,65510353,2
65497395,65600495,1
65497395,65628100,1
65497395,65494697,1
65497395,65467673,1
65497395,65414170,1
65497395,311445589,4
65497395,65497395,2
65497395,65659369,3
65497395,65468873,3
65497395,369879535,8
65497395,65476338,1
65497395,1099259828,2
65497395,1105792616,1
65497395,65481807,1
65497395,65536905,1
65497395,65399429,2
65497395,65384135,2
65497395,4183690354,1
65497395,65473613,1
65497395,65567250,1
65497395,1082968334,1
65497395,65427879,1
65497395,1101343858,1
65497395,1102846176,2
65497395,65598042,1
65497395,65475700,1
65497395,65421131,2
65497395,3317802449,1
65497395,614453964,1
65659369,65408215,1
65659369,240446434,1
65659369,416129793,2
65659369,5048133236,1
65659369,3652272982,1
65659369,65441277,1
65659369,65596362,1
65659369,65436736,1
65659369,65497195,1
65659369,65580823,1
65659369,65604466,1
65659369,65507255,1
65659369,65543240,1
65659369,316557979,2
65659369,65579010,1
65659369,35855156,2
65659369,33619551,1
65659369,5213447908,1
65659369,306531263,1
65659369,3966924730,1
65659369,65537714,1
65659369,65462211,1
65659369,65469268,1
65659369,65497678,1
65659369,65440058,2
65659369,1103393617,1
65659369,65569783,1
65659369,1105655141,1
65659369,65434792,1
65659369,65419968,1
65659369,65628413,4
65659369,2338703593,12
65659369,65547446,13
65659369,65624732,1
65659369,1119662299,1
65659369,65454204,9
65659369,279688339,1
65659369,3477560461,2
65659369,373556099,3
65659369,65628380,2
65659369,652382956,1
65659369,312649105,3
65659369,3678132176,6
65659369,3741032291,2
65659369,65518476,1
65659369,65596337,4
65659369,3365381472,6
65659369,65510353,1
65659369,65600495,6
65659369,65628100,4
65659369,65460547,1
65659369,65494697,6
65659369,1298275448,7
65659369,312135414,4
65659369,65467673,2
65659369,65414170,9
65659369,3614216337,1
65659369,281149293,6
65659369,311445589,5
65659369,65497395,11
65659369,65659369,5
65659369,65468873,7
65659369,65659371,5
65659369,369879535,23
65659369,65476338,4
65659369,1099259828,1
65659369,1105792616,5
65659369,65481807,5
65659369,65536905,2
65659369,1082448967,1
65659369,65431233,2
65659369,1097706630,2
65659369,3678527422,1
65659369,65447568,2
65659369,65555564,3
65659369,65584359,12
65659369,3969357988,4
65659369,65384135,9
65659369,456362725,2
65659369,65676045,1
65659369,65390167,10
65659369,65558987,5
65659369,4183690354,2
65659369,665368063,1
65659369,259690429,2
65659369,1086289778,1
65659369,65545476,5
65659369,65545468,4
65659369,65473613,1
65659369,259997530,3
65659369,65541606,1
65659369,1868981404,1
65659369,1703241973,1
65659369,65515418,1
65659369,1707479059,1
65659369,65451184,2
65659369,65570551,1
65659369,65429143,2
65659369,65421336,1
65659369,65484923,1
65659369,65595840,1
65659369,1111269526,2
65659369,65657085,1
65659369,4168097846,1
65659369,1082968362,2
65659369,1107072424,1
65659369,65427879,1
65659369,1082915167,1
65659369,36692493,1
65659369,312415258,1
65659369,65510894,1
65659369,65510880,1
65659369,2488886025,2
65659369,248208177,1
65659369,65663635,2
65659369,65429883,2
65659369,1102846114,1
65659369,65623316,1
65659369,65630139,2
65659369,309052456,1
65659369,1101343858,1
65659369,65520817,4
65659369,65421131,2
65659369,65606395,1
65659369,65633131,1
65659369,65475277,1
65659369,65421194,1
65659369,53039965,1
65659369,1666841919,1
65468873,65481556,1
65468873,248095768,1
65468873,65424250,1
65468873,3652272982,3
65468873,65511236,1
65468873,65560843,1
65468873,65436736,1
65468873,65436760,1
65468873,65608263,1
65468873,65523257,1
65468873,65505337,1
65468873,5213447908,1
65468873,65440058,1
65468873,65503390,1
65468873,65434792,1
65468873,65419968,1
65468873,65638008,1
65468873,65628413,1
65468873,2338703593,3
65468873,65547446,3
65468873,1102852003,1
65468873,65454204,3
65468873,279688339,1
65468873,373556099,1
65468873,65628380,3
65468873,652382956,1
65468873,3678132176,1
65468873,3741032291,1
65468873,65510353,2
65468873,65628100,1
65468873,65494697,3
65468873,1298275448,1
65468873,65467673,1
65468873,65414170,1
65468873,3614216337,2
65468873,281149293,1
65468873,311445589,4
65468873,65497395,5
65468873,65659369,5
65468873,65468873,1
65468873,369879535,9
65468873,65476338,3
65468873,1105792616,4
65468873,65481807,8
65468873,65536905,3
65468873,1082448967,3
65468873,65500754,4
65468873,65475266,2
65468873,65431233,1
65468873,1097706630,1
65468873,3678527422,1
65468873,65447568,1
65468873,65555564,2
65468873,65399429,6
65468873,65584359,6
65468873,65384135,2
65468873,65399429,1
65468873,65545177,1
65468873,65390167,6
65468873,65558987,3
65468873,4183690354,1
65468873,665368063,2
65468873,259690429,1
65468873,1086289778,1
65468873,65545476,1
65468873,65545468,4
65468873,259997530,2
65468873,65541606,2
65468873,3457248518,1
65468873,1868981404,1
65468873,1081488483,1
65468873,4553587469,1
65468873,65603101,1
65468873,65603408,1
65468873,65672222,1
65468873,65567250,2
65468873,65455708,1
65468873,65484923,1
65468873,65595840,2
65468873,1111269526,2
65468873,65657085,1
65468873,65462005,1
65468873,1082968334,1
65468873,1082968362,2
65468873,1107072424,2
65468873,65427879,1
65468873,65423874,1
65468873,65510894,1
65468873,65663635,1
65468873,1853859666,2
65468873,1102846114,1
65468873,65623316,1
65468873,65528395,1
65468873,65606395,1
65468873,65678446,1
65468873,65421188,2
65468873,3317802449,1
65468873,65421194,1
65468873,1583055907,1
65468873,65452505,1
65468873,53097314,1
65468873,4177025544,1
65659371,3652272982,1
65659371,65511253,1
65659371,65622470,1
65659371,35855156,1
65659371,5213447908,1
65659371,306531263,1
65659371,65462211,1
65659371,65585913,1
65659371,1105655141,1
65659371,65434792,2
65659371,65638008,3
65659371,2338703593,3
65659371,65547446,1
65659371,65624732,2
65659371,1119662299,1
65659371,65454204,2
65659371,373556099,1
65659371,65628380,1
65659371,1298275448,1
65659371,312135414,1
65659371,65414170,2
65659371,3614216337,1
65659371,281149293,2
65659371,311445589,5
65659371,65659369,1
65659371,65468873,2
65659371,369879535,5
65659371,65476338,1
65659371,1099259828,1
65659371,1105792616,2
65659371,65481807,1
65659371,1082448967,1
65659371,65500754,1
65659371,65475266,1
65659371,1097706630,1
65659371,3678527422,1
65659371,65584359,1
65659371,3969357988,2
65659371,65558987,1
65659371,65545476,1
65659371,3633278990,1
65659371,65541606,1
65659371,65550018,1
65659371,65652906,1
65659371,65436878,1
65659371,65429143,1
65659371,65603408,1
65659371,65421336,1
65659371,65567250,1
65659371,65455708,3
65659371,1111269526,1
65659371,65436373,1
65659371,1082915167,1
65659371,4181071360,1
65659371,65663635,1
65659371,1853859666,1
65659371,65484242,1
65659371,309052456,2
65659371,1101343773,1
65659371,65520817,1
65659371,65475700,1
65659371,65633131,1
65659371,4520218017,1
65659371,65670513,1
65659371,65421188,2
65659371,65512165,1
369879535,65428891,1
369879535,65424584,1
369879535,65658513,1
369879535,315660724,1
369879535,65602280,1
369879535,65544720,1
369879535,297692450,1
369879535,65459952,2
369879535,416129793,5
369879535,248095768,1
369879535,65541119,1
369879535,65450127,2
369879535,65441277,2
369879535,286891349,1
369879535,65608542,1
369879535,65497208,1
369879535,65436760,1
369879535,65580823,1
369879535,65493761,2
369879535,65483875,1
369879535,65543240,1
369879535,257884185,3
369879535,65622470,1
369879535,316557979,1
369879535,65579010,1
369879535,33619551,2
369879535,65468800,1
369879535,65608263,1
369879535,65597768,1
369879535,65452452,1
369879535,65451054,2
369879535,65457406,1
369879535,65504551,1
369879535,5213447908,2
369879535,65440058,2
369879535,65594160,1
369879535,65503390,1
369879535,65482592,1
369879535,413763938,1
369879535,264406685,1
369879535,65585913,1
369879535,4589656666,1
369879535,65458242,2
369879535,65537021,3
369879535,65434808,1
369879535,65434792,9
369879535,65419968,6
369879535,65638008,21
369879535,65628413,29
369879535,2338703593,40
369879535,65547446,17
369879535,65633305,6
369879535,65624732,9
369879535,1119662299,3
369879535,65454204,2
369879535,279688339,1
369879535,3477560461,1
369879535,373556099,4
369879535,65628380,2
369879535,652382956,3
369879535,312649105,3
369879535,3678132176,2
369879535,3741032291,2
369879535,4549849704,2
369879535,65596337,3
369879535,3365381472,2
369879535,65510353,1
369879535,65600495,5
369879535,65628100,9
369879535,65460547,4
369879535,65494697,3
369879535,1298275448,4
369879535,312135414,5
369879535,65467673,2
369879535,65414170,28
369879535,3614216337,4
369879535,281149293,9
369879535,311445589,11
369879535,65497395,15
369879535,65659369,13
369879535,65468873,25
369879535,65659371,10
369879535,369879535,52
369879535,65476338,50
369879535,1099259828,7
369879535,1105792616,46
369879535,65481807,73
369879535,65536905,20
369879535,1082448967,12
369879535,65500754,14
369879535,65475266,12
369879535,65431233,9
369879535,1097706630,9
369879535,3678527422,26
369879535,65447568,7
369879535,65555564,21
369879535,65399429,17
369879535,65584359,26
369879535,3969357988,9
369879535,65384135,12
369879535,65399429,9
369879535,456362725,5
369879535,65545177,8
369879535,65676045,2
369879535,65390167,5
369879535,65558987,9
369879535,4183690354,3
369879535,665368063,7
369879535,259690429,2
369879535,1086289778,3
369879535,65545476,4
369879535,65545468,3
369879535,65473613,1
369879535,259997530,1
369879535,65541606,1
369879535,65652906,1
369879535,1868981404,1
369879535,1081488483,1
369879535,65567105,1
369879535,1707479059,1
369879535,65436876,1
369879535,65433357,1
369879535,65443553,1
369879535,65451184,1
369879535,282391316,1
369879535,65484059,2
369879535,4182058556,1
369879535,65429143,3
369879535,65421336,1
369879535,65672222,1
369879535,315728682,1
369879535,65567250,1
369879535,65455708,1
369879535,65484923,2
369879535,65501030,2
369879535,1111269526,2
369879535,65657085,2
369879535,65556360,2
369879535,65473467,2
369879535,65462005,2
369879535,65436373,2
369879535,1082968334,1
369879535,65574011,3
369879535,4168097846,5
369879535,1082968362,1
369879535,65423874,1
369879535,432510898,1
369879535,312415258,1
369879535,65546114,3
369879535,65510894,2
369879535,65510880,1
369879535,248208177,1
369879535,65663635,8
369879535,1853859666,5
369879535,65429883,8
369879535,1102846114,12
369879535,65623316,7
369879535,65552467,1
369879535,65528395,1
369879535,65484242,4
369879535,309052456,1
369879535,1101343773,3
369879535,1101343858,5
369879535,1102846176,14
369879535,65598042,10
369879535,65520817,9
369879535,65421131,6
369879535,65536474,3
369879535,65631025,4
369879535,257806721,1
369879535,65606395,2
369879535,65633131,1
369879535,65421188,1
369879535,3317802449,1
369879535,65421194,1
369879535,65512165,1
369879535,65594507,2
369879535,53039832,1
369879535,53061464,1
369879535,392976442,1
369879535,5047404967,1
369879535,4177079290,1
369879535,4177304596,1
369879535,1666819835,2
369879535,53101819,1
369879535,4178715079,1
369879535,53087768,1
369879535,567015380,1
369879535,53147858,1
369879535,4976665459,1
369879535,1340591732,1
369879535,1633046548,1
369879535,1373640503,1
65476338,806196296,1
65476338,662736047,1
65476338,249957869,1
65476338,65458792,1
65476338,65424250,1
65476338,431954135,1
65476338,65511213,1
65476338,65596362,1
65476338,65436736,1
65476338,65493761,1
65476338,33619551,1
65476338,65649339,1
65476338,65608263,1
65476338,306531263,1
65476338,65597768,1
65476338,65452452,1
65476338,65433119,1
65476338,433475314,1
65476338,65457406,3
65476338,65440058,1
65476338,65594160,1
65476338,65636425,1
65476338,413763938,1
65476338,264406685,2
65476338,4167729991,2
65476338,65585913,3
65476338,65468448,1
65476338,1105655141,1
65476338,65458242,2
65476338,65537021,1
65476338,65434808,4
65476338,65434792,2
65476338,65419968,4
65476338,65638008,3
65476338,65628413,9
65476338,2338703593,16
65476338,65547446,2
65476338,65633305,3
65476338,1102852003,2
65476338,65454204,1
65476338,3477560461,1
65476338,373556099,2
65476338,65628380,2
65476338,65518476,1
65476338,65510353,1
65476338,65628100,1
65476338,65494697,1
65476338,312135414,1
65476338,65414170,1
65476338,311445589,1
65476338,65497395,2
65476338,65659369,3
65476338,65468873,3
65476338,65659371,2
65476338,369879535,23
65476338,65476338,19
65476338,1099259828,11
65476338,1105792616,7
65476338,65481807,11
65476338,65536905,3
65476338,1082448967,2
65476338,65500754,6
65476338,65475266,2
65476338,65431233,1
65476338,3678527422,3
65476338,65447568,1
65476338,65555564,2
65476338,65399429,2
65476338,65584359,5
65476338,3969357988,1
65476338,65399429,1
65476338,456362725,2
65476338,65545177,1
65476338,65676045,1
65476338,65390167,1
65476338,65558987,1
65476338,665368063,1
65476338,259690429,1
65476338,1086289778,2
65476338,3987797737,2
65476338,65550018,2
65476338,1868981404,1
65476338,65567105,1
65476338,65508603,1
65476338,65421431,1
65476338,65484059,1
65476338,65429143,1
65476338,65672222,1
65476338,65567250,1
65476338,65595840,1
65476338,65657085,1
65476338,65556360,2
65476338,65436373,1
65476338,65574011,1
65476338,65416589,1
65476338,1107072424,1
65476338,65427879,3
65476338,1082915167,2
65476338,36692493,2
65476338,4181071360,1
65476338,312415258,1
65476338,65546114,2
65476338,65510919,1
65476338,65510894,1
65476338,65510880,2
65476338,2488886025,4
65476338,248208177,2
65476338,65663635,1
65476338,1853859666,1
65476338,65429883,4
65476338,1102846114,5
65476338,65623316,4
65476338,65552467,1
65476338,65630139,3
65476338,65484242,6
65476338,309052456,4
65476338,1101343773,8
65476338,1101343858,7
65476338,1102846176,17
65476338,65598042,5
65476338,65520817,6
65476338,65475700,2
65476338,65421131,4
65476338,65536474,1
65476338,65631025,7
65476338,65606395,2
65476338,65471240,3
65476338,65612374,1
65476338,3221879965,3
65476338,261419023,1
65476338,65678446,2
65476338,65475277,2
65476338,65542884,1
65476338,65421188,1
65476338,3317802449,1
65476338,65421194,1
65476338,1583055907,1
65476338,65512165,1
65476338,65428872,3
65476338,65429628,1
65476338,314381947,1
65476338,53044847,1
65476338,53021652,1
65476338,53025726,1
1099259828,564637539,1
1099259828,2565919540,1
1099259828,416129793,1
1099259828,65595826,1
1099259828,3652272982,1
1099259828,65497208,1
1099259828,65622470,1
1099259828,33619551,1
1099259828,65468800,1
1099259828,317526558,1
1099259828,65608263,1
1099259828,65597768,1
1099259828,26506813,1
1099259828,65641417,1
1099259828,65633876,1
1099259828,4167729991,2
1099259828,65585913,1
1099259828,65537021,1
1099259828,65434808,1
1099259828,65434792,5
1099259828,65419968,1
1099259828,65638008,1
1099259828,65628413,9
1099259828,2338703593,1
1099259828,65547446,1
1099259828,65624732,2
1099259828,65454204,1
1099259828,65518476,1
1099259828,65596337,1
1099259828,65510353,1
1099259828,65600495,1
1099259828,65460547,1
1099259828,65494697,1
1099259828,311445589,1
1099259828,65497395,1
1099259828,65659371,1
1099259828,369879535,1
1099259828,65476338,8
1099259828,1099259828,3
1099259828,1105792616,1
1099259828,65481807,6
1099259828,65536905,17
1099259828,1082448967,1
1099259828,65500754,6
1099259828,65475266,2
1099259828,65431233,5
1099259828,1097706630,2
1099259828,3678527422,5
1099259828,65447568,3
1099259828,65555564,2
1099259828,65584359,2
1099259828,65384135,1
1099259828,456362725,4
1099259828,65545177,2
1099259828,65676045,1
1099259828,65390167,1
1099259828,4183690354,1
1099259828,665368063,1
1099259828,259690429,1
1099259828,65541606,1
1099259828,65451184,1
1099259828,65570551,1
1099259828,65484059,1
1099259828,65451313,1
1099259828,65429143,1
1099259828,65501030,1
1099259828,65556360,1
1099259828,65473467,1
1099259828,1082968334,1
1099259828,65416589,2
1099259828,1107072424,3
1099259828,65427879,2
1099259828,1082915167,3
1099259828,36692493,3
1099259828,432510898,1
1099259828,312415258,1
1099259828,65510894,3
1099259828,65510880,1
1099259828,2488886025,1
1099259828,248208177,1
1099259828,65663635,21
1099259828,1853859666,5
1099259828,65429883,13
1099259828,1102846114,19
1099259828,65623316,8
1099259828,65552467,6
1099259828,65528395,3
1099259828,65630139,2
1099259828,65484242,2
1099259828,309052456,4
1099259828,1101343773,4
1099259828,1101343858,8
1099259828,1102846176,13
1099259828,65598042,6
1099259828,65520817,4
1099259828,65475700,3
1099259828,65421131,2
1099259828,65631025,5
1099259828,257806721,3
1099259828,65606395,3
1099259828,65633131,1
1099259828,65471240,1
1099259828,65612374,1
1099259828,3221879965,1
1099259828,65670513,1
1099259828,65475277,1
1099259828,65421188,1
1099259828,65427939,1
1099259828,2873240896,1
1099259828,65512165,1
1099259828,65429628,1
1099259828,65590357,1
1099259828,65502778,1
1099259828,1923232861,1
1105792616,65592689,1
1105792616,65459952,1
1105792616,416129793,1
1105792616,5048133236,1
1105792616,4167747535,1
1105792616,65543240,1
1105792616,257884185,1
1105792616,65649339,1
1105792616,306531263,1
1105792616,65525394,1
1105792616,65521517,1
1105792616,65462211,2
1105792616,65451054,1
1105792616,65433810,1
1105792616,65457406,1
1105792616,65504551,1
1105792616,1103393617,1
1105792616,4167729991,1
1105792616,65585913,1
1105792616,1105655141,1
1105792616,65434808,2
1105792616,65434792,1
1105792616,65419968,1
1105792616,65628413,4
1105792616,2338703593,2
1105792616,1102852003,1
1105792616,279688339,1
1105792616,373556099,1
1105792616,65628380,3
1105792616,652382956,1
1105792616,311445589,5
1105792616,65497395,3
1105792616,65659369,1
1105792616,65468873,2
1105792616,65659371,3
1105792616,369879535,12
1105792616,65476338,5
1105792616,1099259828,5
1105792616,1105792616,3
1105792616,65481807,3
1105792616,65536905,11
1105792616,1082448967,8
1105792616,65500754,4
1105792616,65475266,4
1105792616,65431233,4
1105792616,1097706630,2
1105792616,3678527422,6
1105792616,65447568,4
1105792616,65555564,1
1105792616,65399429,3
1105792616,65584359,2
1105792616,65399429,1
1105792616,65545177,2
1105792616,65676045,1
1105792616,665368063,2
1105792616,3633278990,1
1105792616,65550018,1
1105792616,1113439895,1
1105792616,65443553,2
1105792616,65484059,1
1105792616,65567250,1
1105792616,65484923,1
1105792616,65501030,2
1105792616,1111269526,1
1105792616,65436373,1
1105792616,65574011,1
1105792616,4168097846,1
1105792616,1082968362,1
1105792616,65427879,3
1105792616,312415258,3
1105792616,65510919,1
1105792616,65510894,1
1105792616,65510880,1
1105792616,2488886025,1
1105792616,248208177,2
1105792616,65663635,1
1105792616,1853859666,2
1105792616,65429883,3
1105792616,1102846114,4
1105792616,65623316,4
1105792616,65552467,1
1105792616,65484242,1
1105792616,309052456,1
1105792616,1102846176,1
1105792616,65598042,1
1105792616,65631025,1
1105792616,65606395,1
1105792616,65471240,1
1105792616,65612374,1
1105792616,261419023,1
1105792616,65421188,4
1105792616,65421194,1
1105792616,65538125,1
1105792616,65512165,1
1105792616,65594507,1
1105792616,65452505,1
1105792616,65429628,1
1105792616,65502778,1
1105792616,611570750,1
1105792616,53057819,1
1105792616,4177304596,1
65481807,65459952,1
65481807,65662745,1
65481807,663710939,1
65481807,65523741,1
65481807,65533830,1
65481807,65608263,1
65481807,1103393617,1
65481807,264406685,1
65481807,4167729991,1
65481807,65468448,1
65481807,1105655141,1
65481807,65537021,1
65481807,65434792,1
65481807,65419968,1
65481807,65628413,4
65481807,2338703593,1
65481807,65547446,1
65481807,1102852003,1
65481807,373556099,1
65481807,65460547,1
65481807,1298275448,1
65481807,65414170,4
65481807,311445589,4
65481807,65659369,2
65481807,65468873,4
65481807,65659371,1
65481807,369879535,21
65481807,65476338,4
65481807,1099259828,9
65481807,1105792616,6
65481807,65481807,6
65481807,65536905,20
65481807,1082448967,6
65481807,65500754,8
65481807,65475266,13
65481807,65431233,8
65481807,1097706630,3
65481807,3678527422,4
65481807,65447568,13
65481807,65555564,4
65481807,65399429,3
65481807,65584359,8
65481807,3969357988,4
65481807,65384135,1
65481807,65399429,3
65481807,456362725,5
65481807,65545177,3
65481807,65676045,5
65481807,259690429,1
65481807,65545476,1
65481807,3987797737,1
65481807,65473613,2
65481807,259997530,2
65481807,65550018,2
65481807,65433357,2
65481807,65443553,1
65481807,65429143,1
65481807,315728682,1
65481807,65455708,1
65481807,1111269526,1
65481807,65657085,1
65481807,65473467,1
65481807,65462005,1
65481807,65436373,1
65481807,1082968334,2
65481807,65574011,1
65481807,4168097846,2
65481807,1082968362,1
65481807,65416589,3
65481807,1107072424,2
65481807,65427879,3
65481807,1082915167,1
65481807,36692493,1
65481807,312415258,1
65481807,65510894,1
65481807,65510880,2
65481807,2488886025,2
65481807,248208177,1
65481807,65663635,5
65481807,1853859666,3
65481807,65429883,2
65481807,1102846114,10
65481807,65623316,6
65481807,65528395,1
65481807,65484242,1
65481807,1101343773,2
65481807,1102846176,2
65481807,65598042,1
65481807,65520817,1
65481807,65542884,1
65481807,65421194,1
65481807,65427939,1
65481807,65594507,1
65481807,65452505,1
65481807,65590357,1
65481807,4184079582,1
65481807,1666819835,1
65536905,259586113,1
65536905,279895969,1
65536905,65584897,1
65536905,65433119,1
65536905,65451054,1
65536905,1102852003,1
65536905,279688339,1
65536905,369879535,6
65536905,65476338,2
65536905,1099259828,9
65536905,1105792616,6
65536905,65481807,10
65536905,65536905,8
65536905,1082448967,7
65536905,65500754,5
65536905,65475266,5
65536905,65431233,6
65536905,1097706630,2
65536905,3678527422,3
65536905,65447568,4
65536905,65555564,2
65536905,65399429,1
65536905,65584359,2
65536905,3969357988,1
65536905,65399429,1
65536905,456362725,9
65536905,65545177,3
65536905,65676045,1
65536905,65558987,1
65536905,65550018,1
65536905,65595840,2
65536905,65436373,1
65536905,1082968334,3
65536905,65574011,1
65536905,4168097846,5
65536905,1082968362,2
65536905,65416589,1
65536905,1107072424,1
65536905,65427879,2
65536905,1082915167,1
65536905,65510894,1
65536905,65510880,1
65536905,65663635,3
65536905,1853859666,4
65536905,65429883,6
65536905,1102846114,4
65536905,65623316,5
65536905,65552467,1
65536905,65528395,3
65536905,65484242,1
65536905,1101343773,2
65536905,1102846176,1
65536905,65520817,2
65536905,65631025,2
65536905,257806721,2
65536905,65606395,1
65536905,3221879965,2
65536905,65670513,1
65536905,65475277,1
65536905,65421188,1
65536905,53039965,1
65536905,53101406,1
65536905,53050589,1
1082448967,65425119,1
1082448967,65638008,1
1082448967,3678132176,2
1082448967,65467673,1
1082448967,311445589,1
1082448967,65468873,2
1082448967,369879535,3
1082448967,1105792616,1
1082448967,65481807,2
1082448967,65536905,5
1082448967,1082448967,1
1082448967,65500754,1
1082448967,65475266,5
1082448967,65431233,3
1082448967,65447568,6
1082448967,65584359,2
1082448967,3969357988,1
1082448967,65384135,1
1082448967,65399429,1
1082448967,456362725,1
1082448967,65390167,1
1082448967,65473467,1
1082448967,4168097846,1
1082448967,65416589,1
1082448967,65427879,3
1082448967,65663635,1
1082448967,65429883,3
1082448967,1102846114,1
1082448967,65528395,1
1082448967,1102846176,2
1082448967,65631025,1
1082448967,65678446,1
1082448967,65452505,1
65500754,65470386,1
65500754,65543240,1
65500754,316557979,1
65500754,306531263,1
65500754,2471571792,1
65500754,65451054,1
65500754,65482592,1
65500754,65569783,1
65500754,65434808,1
65500754,65434792,1
65500754,65419968,1
65500754,1102852003,1
65500754,65414170,1
65500754,311445589,2
65500754,65659369,1
65500754,369879535,7
65500754,65476338,2
65500754,1099259828,1
65500754,1105792616,4
65500754,65481807,5
65500754,65536905,9
65500754,1082448967,4
65500754,65500754,3
65500754,65475266,8
65500754,65431233,8
65500754,1097706630,2
65500754,3678527422,4
65500754,65447568,3
65500754,65555564,1
65500754,65584359,3
65500754,65545177,1
65500754,65390167,1
65500754,65429143,2
65500754,65672222,1
65500754,65657085,1
65500754,65574011,1
65500754,4168097846,1
65500754,1082968362,1
65500754,65416589,1
65500754,1107072424,1
65500754,65427879,3
65500754,1082915167,2
65500754,4181071360,1
65500754,312415258,1
65500754,65510894,1
65500754,65510880,2
65500754,2488886025,1
65500754,248208177,2
65500754,65663635,6
65500754,1853859666,6
65500754,65429883,8
65500754,1102846114,5
65500754,65623316,2
65500754,65552467,2
65500754,65528395,1
65500754,65484242,2
65500754,1101343773,2
65500754,1102846176,3
65500754,65598042,3
65500754,65520817,1
65500754,65471240,1
65500754,65421194,1
65500754,1583055907,1
65500754,65594507,1
65500754,65429628,1
65475266,3678132176,1
65475266,369879535,2
65475266,1099259828,1
65475266,65481807,5
65475266,65536905,1
65475266,1082448967,1
65475266,65500754,1
65475266,3678527422,1
65475266,456362725,2
65475266,65545177,1
65475266,65436373,1
65475266,65427879,1
65475266,65663635,1
65475266,1853859666,1
65475266,65429883,2
65475266,1102846114,1
65475266,65630139,1
65475266,309052456,1
65431233,5048133236,1
65431233,4589656666,1
65431233,65537021,1
65431233,369879535,3
65431233,1099259828,4
65431233,1105792616,1
65431233,65481807,5
65431233,65536905,5
65431233,1082448967,3
65431233,65500754,4
65431233,65475266,1
65431233,65431233,4
65431233,1097706630,5
65431233,3678527422,2
65431233,65447568,3
65431233,65555564,2
65431233,65584359,2
65431233,456362725,3
65431233,65545177,1
65431233,65473613,1
65431233,65473467,1
65431233,65574011,1
65431233,4168097846,6
65431233,1082968362,5
65431233,65416589,1
65431233,1107072424,1
65431233,65427879,2
65431233,4181071360,1
65431233,65510880,1
65431233,2488886025,1
65431233,65663635,1
65431233,65429883,3
65431233,1102846114,1
65431233,65623316,1
65431233,1101343858,1
1097706630,4589656666,1
1097706630,1099259828,2
1097706630,65536905,1
1097706630,1082448967,1
1097706630,65500754,1
1097706630,65475266,3
1097706630,65431233,2
1097706630,1097706630,3
1097706630,3678527422,5
1097706630,65447568,2
1097706630,65555564,4
1097706630,65399429,1
1097706630,65584359,2
1097706630,65399429,1
1097706630,456362725,9
1097706630,65545177,1
1097706630,65545476,1
1097706630,65425791,1
1097706630,65436373,2
1097706630,1082968334,1
1097706630,4168097846,1
1097706630,65416589,5
1097706630,1107072424,1
1097706630,65427879,5
1097706630,1082915167,1
1097706630,65423874,1
1097706630,65510894,1
1097706630,65663635,1
1097706630,65429883,2
1097706630,65623316,4
