LINK,A,B,a0,a1,a2,a3,a4
402,159,148,56.0481375086,0.0,0.0,0.0,1.28139317578e-11
403,159,122,236.521262687,0.0,0.0,0.0,5.40743627541e-11
404,159,158,157.263054457,0.0,0.0,0.0,3.59540590895e-11
405,159,172,247.918061782,0.0,0.0,0.0,5.66799409653e-11
406,160,140,162.67718189,0.0,0.0,0.0,3.71918568564e-11
407,160,119,99.4998351824,0.0,0.0,0.0,2.27480190175e-11
408,160,99,186.232582063,0.0,0.0,0.0,4.25771792554e-11
409,161,170,202.249450846,0.0,0.0,0.0,4.62390148253e-11
410,161,103,46.7916185575,0.0,0.0,0.0,1.06976722811e-11
411,161,61,238.711531389,0.0,0.0,0.0,5.4575110057e-11
412,162,97,468.491689333,0.0,0.0,0.0,1.71566780761e-10
413,163,102,238.032218105,0.0,0.0,0.0,5.44198029505e-11
414,163,164,154.988500612,0.0,0.0,0.0,3.54340422068e-11
415,163,179,713.092844058,0.0,0.0,0.0,2.61142398947e-10
416,164,173,235.338274211,0.0,0.0,0.0,5.38039035691e-11
417,164,182,49.4216368971,0.0,0.0,0.0,1.12989567666e-11
418,164,163,154.988500612,0.0,0.0,0.0,3.54340422068e-11
419,165,158,181.349174526,0.0,0.0,0.0,4.14607166268e-11
420,166,170,170.238034772,0.0,0.0,0.0,3.89204469071e-11
421,166,167,42.1595121573,0.0,0.0,0.0,9.63866304465e-12
422,167,260,1696.94024765,0.0,0.0,0.0,3.87960733345e-10
423,167,166,38.8516408765,0.0,0.0,0.0,8.88240532156e-12
424,168,136,13.9348341182,0.0,0.0,0.0,3.18583313172e-12
425,168,398,16.455769541,0.0,0.0,0.0,3.76217867878e-12
426,169,153,167.927203288,0.0,0.0,0.0,3.83921360968e-11
427,169,53,68.4229299607,0.0,0.0,0.0,1.56431024144e-11
428,170,161,202.249450846,0.0,0.0,0.0,4.62390148253e-11
429,170,294,46.4012045581,0.0,0.0,0.0,1.06084143937e-11
430,170,166,170.238034772,0.0,0.0,0.0,3.89204469071e-11
431,171,206,390.653064071,0.0,0.0,0.0,8.9312543226e-11
432,171,183,313.583156963,0.0,0.0,0.0,4.70374735445e-11
433,171,297,135.706684947,0.0,0.0,0.0,2.03560027421e-11
434,172,159,247.918061782,0.0,0.0,0.0,5.66799409653e-11
435,172,93,39.2361443199,0.0,0.0,0.0,5.88542164798e-12
436,172,175,63.1624271364,0.0,0.0,0.0,9.47436407046e-12
437,173,133,85.518180544,0.0,0.0,0.0,1.95514816058e-11
438,173,148,94.8777475113,0.0,0.0,0.0,2.16913002998e-11
439,173,123,146.216639407,0.0,0.0,0.0,3.34285869702e-11
440,173,164,235.338274211,0.0,0.0,0.0,5.38039035691e-11
441,174,2815,1.56869986957,0.0,0.0,0.0,3.58641945489e-13
442,174,409,94.4120306445,0.0,0.0,0.0,2.15848263934e-11
443,174,2816,2.7137935826,0.0,0.0,0.0,6.20437490306e-13
444,175,354,45.2154579955,0.0,0.0,0.0,1.03373246446e-11
445,175,149,68.70326079,0.0,0.0,0.0,1.57071926818e-11
446,175,172,63.1624271364,0.0,0.0,0.0,9.47436407046e-12
447,175,157,78.9641235271,0.0,0.0,0.0,1.18446185291e-11
448,176,232,86.0200843777,0.0,0.0,0.0,1.966622871e-11
449,177,178,63.378397103,0.0,0.0,0.0,1.44898027213e-11
450,177,107,50.3947355495,0.0,0.0,0.0,1.15214301668e-11
451,177,127,62.94183043,0.0,0.0,0.0,1.43899932396e-11
452,177,65,47.4028744803,0.0,0.0,0.0,1.08374198629e-11
453,178,126,63.6772289195,0.0,0.0,0.0,1.45581227525e-11
454,178,67,46.6808886839,0.0,0.0,0.0,1.06723568093e-11
455,178,74,25.4579249843,0.0,0.0,0.0,5.8202846329e-12
456,178,177,63.378397103,0.0,0.0,0.0,1.44898027213e-11
457,179,373,49.336409158,0.0,0.0,0.0,1.12794716868e-11
458,179,182,108.455557858,0.0,0.0,0.0,2.47955093411e-11
459,179,163,713.092844058,0.0,0.0,0.0,2.61142398947e-10
460,180,333,192.793950762,0.0,0.0,0.0,4.40772635488e-11
461,181,135,175.052791242,0.0,0.0,0.0,4.00212142757e-11
462,182,164,49.4216368971,0.0,0.0,0.0,1.12989567666e-11
463,182,179,108.455557858,0.0,0.0,0.0,2.47955093411e-11
464,182,326,103.662358661,0.0,0.0,0.0,2.36996704757e-11
465,183,373,140.70240295,0.0,0.0,0.0,2.11053604425e-11
466,183,171,313.583156963,0.0,0.0,0.0,4.70374735445e-11
467,183,109,87.0395605008,0.0,0.0,0.0,1.98993050985e-11
468,184,187,45.8505373428,0.0,0.0,0.0,1.04825188255e-11
469,184,145,63.7928342666,0.0,0.0,0.0,1.4584552873e-11
470,184,18,105.37700358,0.0,0.0,0.0,2.40916789163e-11
471,185,33,164.004243032,0.0,0.0,0.0,3.74952544654e-11
472,186,252,3.02663026318,0.0,0.0,0.0,1.10838510615e-12
473,186,256,123.465073187,0.0,0.0,0.0,1.15748506112e-12
474,187,100,98.3044821229,0.0,0.0,0.0,2.24747329956e-11
475,187,95,63.0924230086,0.0,0.0,0.0,1.44244222699e-11
476,187,184,45.8505373428,0.0,0.0,0.0,1.04825188255e-11
477,188,360,1.43505981065,0.0,0.0,0.0,3.280886627e-13
478,188,338,16.5036840811,0.0,0.0,0.0,3.77313307752e-12
479,189,322,52.9855538469,0.0,0.0,0.0,4.96739567314e-13
480,191,195,178.98401491,0.0,0.0,0.0,6.55459038976e-11
481,192,193,6.44666663971,0.0,0.0,0.0,2.36083983388e-12
482,192,203,169.146112364,0.0,0.0,0.0,6.19431563834e-11
483,192,202,100.75582645,0.0,0.0,0.0,3.6897885663e-11
484,193,192,6.44666663971,0.0,0.0,0.0,2.36083983388e-12
485,193,196,23.9499309017,0.0,0.0,0.0,2.13646318525e-13
486,193,194,20.6043901935,0.0,0.0,0.0,7.54555304939e-12
487,194,195,7.26049335789,0.0,0.0,0.0,2.65887207931e-12
488,194,193,20.6043901935,0.0,0.0,0.0,7.54555304939e-12
489,194,7,33.5084883842,0.0,0.0,0.0,2.98913813657e-13
490,195,194,7.26049335789,0.0,0.0,0.0,2.65887207931e-12
491,195,201,92.6122850749,0.0,0.0,0.0,3.39156317413e-11
492,195,191,178.98401491,0.0,0.0,0.0,6.55459038976e-11
493,196,207,8.85943915326,0.0,0.0,0.0,8.30572420618e-14
494,197,193,21.2218715798,0.0,0.0,0.0,1.89310556004e-13
495,197,196,39.033207984,0.0,0.0,0.0,3.6593632485e-13
496,198,357,12.3116560735,0.0,0.0,0.0,4.50866311286e-12
497,199,357,49.9749900735,0.0,0.0,0.0,1.83013879664e-11
498,200,208,19.8659562644,0.0,0.0,0.0,1.86243339979e-13
499,201,195,92.6122850749,0.0,0.0,0.0,3.39156317413e-11
500,202,192,100.75582645,0.0,0.0,0.0,3.6897885663e-11
501,203,192,169.146112364,0.0,0.0,0.0,6.19431563834e-11
502,204,209,174.449705611,0.0,0.0,0.0,3.98833346162e-11
503,204,270,120.843029028,0.0,0.0,0.0,1.81264543543e-11
504,204,142,190.374063145,0.0,0.0,0.0,2.85561094717e-11
505,205,206,190.863059211,0.0,0.0,0.0,4.36358160063e-11
506,206,209,374.448121609,0.0,0.0,0.0,8.56077095585e-11
507,206,208,196.178865094,0.0,0.0,0.0,4.48511351381e-11
508,206,171,390.653064071,0.0,0.0,0.0,8.9312543226e-11
509,206,205,190.863059211,0.0,0.0,0.0,4.36358160063e-11
510,208,211,53.4863965567,0.0,0.0,0.0,1.22282571003e-11
511,208,206,196.178865094,0.0,0.0,0.0,4.48511351381e-11
512,208,200,19.8659562644,0.0,0.0,0.0,1.86243339979e-13
513,208,358,74.0757581087,0.0,0.0,0.0,6.94460232269e-13
514,209,204,174.449705611,0.0,0.0,0.0,3.98833346162e-11
515,209,206,374.448121609,0.0,0.0,0.0,8.56077095585e-11
516,209,109,716.454411178,0.0,0.0,0.0,1.63798447914e-10
517,209,210,258.790481657,0.0,0.0,0.0,5.91656336664e-11
518,210,209,258.790481657,0.0,0.0,0.0,5.91656336664e-11
519,211,208,53.4863965567,0.0,0.0,0.0,1.22282571003e-11
520,212,214,34.4692994017,0.0,0.0,0.0,3.23149681891e-13
521,212,15,25.2399840825,0.0,0.0,0.0,2.2515428963e-13
522,213,308,16.5128794462,0.0,0.0,0.0,1.54808244809e-13
523,214,215,115.283385344,0.0,0.0,0.0,1.0807817376e-12
524,215,81,28.6937075669,0.0,0.0,0.0,2.69003508439e-13
525,215,37,17.0744532222,0.0,0.0,0.0,1.52313344315e-13
526,216,10,115.222977461,0.0,0.0,0.0,1.08021541369e-12
527,217,216,26.5438075395,0.0,0.0,0.0,2.48848195683e-13
528,217,50,16.553329923,0.0,0.0,0.0,1.47664643038e-13
529,218,47,23.1550754783,0.0,0.0,0.0,2.06555778864e-13
530,218,347,36.6930170342,0.0,0.0,0.0,3.43997034695e-13
531,219,218,110.771183651,0.0,0.0,0.0,1.03847984673e-12
532,220,19,32.6210852596,0.0,0.0,0.0,3.75470015496e-13
533,220,9,27.4665097392,0.0,0.0,0.0,2.57498528805e-13
534,221,194,22.5111002017,0.0,0.0,0.0,2.00811171598e-13
535,221,7,49.6200566644,0.0,0.0,0.0,4.65188031229e-13
536,222,221,7.35626585551,0.0,0.0,0.0,6.89649923954e-14
537,223,376,27.4249382389,0.0,0.0,0.0,6.26999045242e-12
538,224,368,5.08211773651,0.0,0.0,0.0,1.16189248663e-12
539,224,143,5.42105185432,0.0,0.0,0.0,1.98524848181e-12
540,224,271,4.15351071655,0.0,0.0,0.0,9.49590927423e-13
541,225,317,5.40880877917,0.0,0.0,0.0,1.23658179679e-12
542,225,316,5.45897629245,0.0,0.0,0.0,1.24805127857e-12
543,225,315,3.0395009433,0.0,0.0,0.0,6.94901907476e-13
544,225,313,4.08557617406,0.0,0.0,0.0,9.34059481952e-13
545,226,392,1.84531280172,0.0,0.0,0.0,4.21882213471e-13
546,226,277,9.21591571217,0.0,0.0,0.0,2.10697661458e-12
547,227,367,241.259865447,0.0,0.0,0.0,3.6188979817e-11
548,227,311,4.12662896807,0.0,0.0,0.0,9.43445123015e-13
549,227,316,159.039649476,0.0,0.0,0.0,3.63602307902e-11
550,227,263,7.90483176209,0.0,0.0,0.0,1.18572476431e-12
551,228,69,67.6132673411,0.0,0.0,0.0,1.54579943624e-11
552,228,230,29.605930742,0.0,0.0,0.0,6.76861699635e-12
553,228,278,41.0989080946,0.0,0.0,0.0,9.39618383506e-12
554,228,386,15.7614304782,0.0,0.0,0.0,3.60343632332e-12
555,229,6,10.6885772394,0.0,0.0,0.0,1.05376254799e-13
556,229,269,3.86583473673,0.0,0.0,0.0,3.8112386439e-14
557,230,228,29.605930742,0.0,0.0,0.0,6.76861699635e-12
558,230,72,33.6100125665,0.0,0.0,0.0,7.68404493975e-12
559,230,124,76.4746618782,0.0,0.0,0.0,1.74839190394e-11
560,231,235,7.35288737903,0.0,0.0,0.0,1.68104421103e-12
561,231,232,77.4697007735,0.0,0.0,0.0,1.77114084987e-11
562,232,176,86.0200843777,0.0,0.0,0.0,1.966622871e-11
563,232,354,73.8029860092,0.0,0.0,0.0,1.6873110656e-11
564,232,145,92.7670893468,0.0,0.0,0.0,2.12087538516e-11
565,232,231,77.4697007735,0.0,0.0,0.0,1.77114084987e-11
566,233,382,3.06301925813,0.0,0.0,0.0,7.00278751288e-13
567,233,98,1.32072740718,0.0,0.0,0.0,3.01949567256e-13
568,233,884,473.871980681,0.0,0.0,0.0,1.08338358638e-10
569,234,32,24.5143747194,0.0,0.0,0.0,2.29822262994e-13
570,234,42,24.94800629,0.0,0.0,0.0,2.2254969003e-13
571,235,394,1.17407333964,0.0,0.0,0.0,2.68420973854e-13
572,235,77,601.445350081,0.0,0.0,0.0,1.37504652511e-10
573,235,396,11.8241110049,0.0,0.0,0.0,2.70327183469e-12
574,236,330,1.4155899597,0.0,0.0,0.0,2.12338493954e-13
575,236,332,101.1058977,0.0,0.0,0.0,2.31152029493e-11
576,237,301,55.2361433733,0.0,0.0,0.0,5.17838844125e-13
577,238,33,33.5491022807,0.0,0.0,0.0,7.67011940573e-12
578,239,3,26.1919849152,0.0,0.0,0.0,2.58220829051e-13
579,239,237,32.9583625789,0.0,0.0,0.0,3.08984649177e-13
580,240,151,55.7854556673,0.0,0.0,0.0,1.27538764671e-11
581,240,241,49.6191345096,0.0,0.0,0.0,1.13441093986e-11
582,240,241,136.509200079,0.0,0.0,0.0,3.12092364149e-11
583,241,240,49.6191345096,0.0,0.0,0.0,1.13441093986e-11
584,241,240,136.509200079,0.0,0.0,0.0,3.12092364149e-11
585,241,277,99.7432506644,0.0,0.0,0.0,2.28036695621e-11
586,242,100,30.3007018412,0.0,0.0,0.0,6.92745812556e-12
587,242,119,10.3949488065,0.0,0.0,0.0,2.37653150583e-12
588,242,243,12.7184337207,0.0,0.0,0.0,2.90773518992e-12
589,243,242,12.7184337207,0.0,0.0,0.0,2.90773518992e-12
590,244,197,198.965121659,0.0,0.0,0.0,1.86529801555e-12
591,245,114,38.7095044825,0.0,0.0,0.0,5.80642567238e-12
592,245,363,21.8628130304,0.0,0.0,0.0,3.27942195455e-12
593,245,360,145.640918368,0.0,0.0,0.0,3.32969635042e-11
594,246,129,158.162948257,0.0,0.0,0.0,3.61597961264e-11
595,246,79,27.5193681387,0.0,0.0,0.0,2.57994076301e-13
596,247,13,16.0663794246,0.0,0.0,0.0,1.433207816e-13
597,247,349,21.191064907,0.0,0.0,0.0,1.98666233503e-13
598,248,68,37.4250977482,0.0,0.0,0.0,8.55626377418e-12
599,249,362,27.3610875921,0.0,0.0,0.0,2.44075678502e-13
600,249,261,26.2989428202,0.0,0.0,0.0,2.4655258894e-13
601,250,3,10.309890796,0.0,0.0,0.0,2.35708522999e-12
602,250,253,26.0884343641,0.0,0.0,0.0,2.57199947692e-13
603,250,33,10.3926384551,0.0,0.0,0.0,2.37600330477e-12
604,251,250,22.3209072198,0.0,0.0,0.0,2.20056753474e-13
605,251,253,34.1284826028,0.0,0.0,0.0,3.19954524402e-13
606,252,186,3.02663026318,0.0,0.0,0.0,1.10838510615e-12
607,252,255,20.7180432713,0.0,0.0,0.0,7.58717404956e-12
608,252,254,62.7414889594,0.0,0.0,0.0,5.88201458994e-13
609,253,252,347.424693824,0.0,0.0,0.0,3.2571065046e-12
610,254,49,1.45497177645,0.0,0.0,0.0,5.32826578288e-13
611,254,302,108.889775603,0.0,0.0,0.0,3.98766268079e-11
612,254,190,243.31495896,0.0,0.0,0.0,2.28107774025e-12
613,255,252,20.7180432713,0.0,0.0,0.0,7.58717404956e-12
614,256,257,12.0306259743,0.0,0.0,0.0,4.40574681676e-12
615,256,239,224.091730299,0.0,0.0,0.0,2.10085997156e-12
616,257,256,12.0306259743,0.0,0.0,0.0,4.40574681676e-12
617,258,59,72.6499248205,0.0,0.0,0.0,1.66094935575e-11
618,258,129,4.89720474703,0.0,0.0,0.0,1.11961699749e-12
619,258,44,9.48852881775,0.0,0.0,0.0,2.16930242747e-12
620,259,105,0.0437801748118,0.0,0.0,0.0,1.00091849135e-14
621,259,155,39.2014821925,0.0,0.0,0.0,8.96238733252e-12
622,259,106,30.8470384369,0.0,0.0,0.0,7.05236361154e-12
623,260,167,1696.94024765,0.0,0.0,0.0,3.87960733345e-10
624,261,262,16.0030702791,0.0,0.0,0.0,1.50028783867e-13
625,262,82,64.4458004995,0.0,0.0,0.0,6.04179379683e-13
626,263,311,9.49959701914,0.0,0.0,0.0,1.42493955287e-12
627,263,227,7.90483176209,0.0,0.0,0.0,1.18572476431e-12
628,263,84,45.5701305309,0.0,0.0,0.0,6.83551957964e-12
629,264,374,40.2412766871,0.0,0.0,0.0,6.03619150306e-12
630,264,110,66.2643858659,0.0,0.0,0.0,9.93965787988e-12
631,265,138,18.3695161544,0.0,0.0,0.0,4.19970648249e-12
632,265,76,107.641254374,0.0,0.0,0.0,1.61461881561e-11
633,265,35,42.0444666457,0.0,0.0,0.0,6.30666999685e-12
634,265,88,42.8363123033,0.0,0.0,0.0,6.4254468455e-12
635,266,276,12.6917166399,0.0,0.0,0.0,2.90162703245e-12
636,266,310,16.3555737403,0.0,0.0,0.0,1.45900551085e-13
637,267,1937,157.313844584,0.0,0.0,0.0,1.00732005531e-12
638,268,42,9.29883832112,0.0,0.0,0.0,2.12593468704e-12
639,268,32,15.1429814214,0.0,0.0,0.0,1.35083572702e-13
640,269,247,78.441625774,0.0,0.0,0.0,7.35390241631e-13
641,270,204,120.843029028,0.0,0.0,0.0,1.81264543543e-11
642,271,346,101.886643153,0.0,0.0,0.0,2.32936998522e-11
643,271,224,4.15351071655,0.0,0.0,0.0,9.49590927423e-13
644,271,143,5.85586137056,0.0,0.0,0.0,1.33878860781e-12
645,272,54,13.004989171,0.0,0.0,0.0,1.16011527142e-13
646,272,56,33.1506585346,0.0,0.0,0.0,3.10787423762e-13
647,273,411,2.56163848598,0.0,0.0,0.0,3.84245772897e-13
648,273,274,6.61162024885,0.0,0.0,0.0,9.91743037328e-13
649,273,319,17.0340261045,0.0,0.0,0.0,1.51952712592e-13
650,274,41,9.07193474505,0.0,0.0,0.0,1.36079021176e-12
651,274,273,6.61162024885,0.0,0.0,0.0,9.91743037328e-13
652,274,320,18.5177714839,0.0,0.0,0.0,1.65188522717e-13
653,275,55,9.14782715016,0.0,0.0,0.0,8.16035587394e-14
654,275,289,10.1561709992,0.0,0.0,0.0,1.52342564988e-12
655,276,405,0.857451262852,0.0,0.0,0.0,7.64892835706e-15
656,276,169,28.8341778302,0.0,0.0,0.0,6.59217600142e-12
657,277,278,27.842919005,0.0,0.0,0.0,6.36555075561e-12
658,277,241,99.7432506644,0.0,0.0,0.0,2.28036695621e-11
659,277,226,9.21591571217,0.0,0.0,0.0,2.10697661458e-12
660,278,277,27.842919005,0.0,0.0,0.0,6.36555075561e-12
661,278,151,114.435658983,0.0,0.0,0.0,2.61627020995e-11
662,278,228,41.0989080946,0.0,0.0,0.0,9.39618383506e-12
663,279,39,40.53726161,0.0,0.0,0.0,3.80036827594e-13
664,280,410,57.7187936683,0.0,0.0,0.0,2.11372535406e-11
665,281,395,0.948716450308,0.0,0.0,0.0,2.16899051282e-13
666,282,77,87.8503742815,0.0,0.0,0.0,2.00846763332e-11
667,282,283,3.79712838662,0.0,0.0,0.0,8.68113485738e-13
668,283,282,11.4428437045,0.0,0.0,0.0,2.61610509933e-12
669,283,282,3.79712838662,0.0,0.0,0.0,8.68113485738e-13
670,283,64,19.0560352517,0.0,0.0,0.0,4.35666100863e-12
671,284,380,128.020561956,0.0,0.0,0.0,2.92685326832e-11
672,285,272,28.8924089879,0.0,0.0,0.0,2.70866334261e-13
673,286,236,1.94432923986,0.0,0.0,0.0,4.44519716475e-13
674,286,287,4.58221989782,0.0,0.0,0.0,6.87332984673e-13
675,287,288,11.5351505535,0.0,0.0,0.0,1.73027258302e-12
676,288,41,10.8144546043,0.0,0.0,0.0,1.62216819064e-12
677,288,2,32.4628298547,0.0,0.0,0.0,3.73648489362e-13
678,289,55,4.78182250936,0.0,0.0,0.0,4.26564393509e-14
679,289,14,14.4799664692,0.0,0.0,0.0,2.17199497038e-12
680,290,63,16.9324601655,0.0,0.0,0.0,3.87116144615e-12
681,290,64,573.863162319,0.0,0.0,0.0,1.31198711092e-10
682,290,2600,213.735037667,0.0,0.0,0.0,7.82721085206e-11
683,291,292,729.759576513,0.0,0.0,0.0,2.67245938664e-10
684,292,293,25.9098973666,0.0,0.0,0.0,9.48848780515e-12
685,292,102,361.32701168,0.0,0.0,0.0,1.32321903692e-10
686,292,291,729.759576513,0.0,0.0,0.0,2.67245938664e-10
687,293,292,25.9098973666,0.0,0.0,0.0,9.48848780515e-12
688,294,53,1.1236659576,0.0,0.0,0.0,2.56896652401e-13
689,294,406,87.7215489771,0.0,0.0,0.0,2.00552238174e-11
690,295,409,2.03092797208,0.0,0.0,0.0,4.64318237787e-13
691,295,959,141.085752393,0.0,0.0,0.0,3.22555446714e-11
692,295,408,5.17563072598,0.0,0.0,0.0,1.18327177091e-12
693,295,62,86.6592679253,0.0,0.0,0.0,1.98123612083e-11
694,296,251,35.7716290312,0.0,0.0,0.0,3.35359022168e-13
695,297,298,3.53453883946,0.0,0.0,0.0,4.06826855164e-14
696,297,171,135.706684947,0.0,0.0,0.0,2.03560027421e-11
697,298,296,46.928852642,0.0,0.0,0.0,5.40152998848e-13
698,298,300,28.2584466529,0.0,0.0,0.0,2.7859360587e-13
699,299,358,65.0819964097,0.0,0.0,0.0,6.10143716341e-13
700,299,296,55.8452581906,0.0,0.0,0.0,6.42781188649e-13
701,300,299,11.4555144145,0.0,0.0,0.0,1.31853435913e-13
702,301,300,28.1651651871,0.0,0.0,0.0,3.24182194586e-13
703,301,297,33.0248173558,0.0,0.0,0.0,3.80116988311e-13
704,302,254,108.889775603,0.0,0.0,0.0,3.98766268079e-11
705,303,216,13.2651936983,0.0,0.0,0.0,1.18332692057e-13
706,304,23,5.76996246949,0.0,0.0,0.0,1.31915008448e-12
707,304,303,2.48369336121,0.0,0.0,0.0,2.21558861755e-14
708,304,36,33.9413470967,0.0,0.0,0.0,7.75979586115e-12
709,305,114,212.7992329,0.0,0.0,0.0,4.86509448788e-11
710,306,62,67.630828845,0.0,0.0,0.0,1.54620093381e-11
711,307,94,4.42629420398,0.0,0.0,0.0,6.63944130597e-13
712,307,18,8.70952419326,0.0,0.0,0.0,1.99120351926e-12
713,307,95,42.080166854,0.0,0.0,0.0,6.3120250281e-12
714,308,310,24.2794535725,0.0,0.0,0.0,2.27619877242e-13
715,308,276,25.2451328509,0.0,0.0,0.0,2.25200219426e-13
716,309,212,19.915008416,0.0,0.0,0.0,1.867032039e-13
717,310,150,11.332816875,0.0,0.0,0.0,1.06245158203e-13
718,311,386,20.9791820682,0.0,0.0,0.0,4.79633792139e-12
719,311,227,4.12662896807,0.0,0.0,0.0,9.43445123015e-13
720,312,313,1.22059105206,0.0,0.0,0.0,2.79056024706e-13
721,312,60,192.034545124,0.0,0.0,0.0,4.3903645433e-11
722,312,316,8.64351719263,0.0,0.0,0.0,1.97611275552e-12
723,313,312,1.22059105206,0.0,0.0,0.0,2.79056024706e-13
724,313,225,4.08557617406,0.0,0.0,0.0,9.34059481952e-13
725,313,315,3.57896059547,0.0,0.0,0.0,8.18235161286e-13
726,314,315,2.05855239668,0.0,0.0,0.0,4.70633835547e-13
727,314,317,7.74562248068,0.0,0.0,0.0,1.77083275736e-12
728,314,59,119.5611681,0.0,0.0,0.0,2.73345148834e-11
729,315,225,3.0395009433,0.0,0.0,0.0,6.94901907476e-13
730,315,314,2.05855239668,0.0,0.0,0.0,4.70633835547e-13
731,315,313,3.57896059547,0.0,0.0,0.0,8.18235161286e-13
732,316,225,5.45897629245,0.0,0.0,0.0,1.24805127857e-12
733,316,312,8.64351719263,0.0,0.0,0.0,1.97611275552e-12
734,316,317,6.59907644766,0.0,0.0,0.0,1.50870517779e-12
735,316,227,159.039649476,0.0,0.0,0.0,3.63602307902e-11
736,317,225,5.40880877917,0.0,0.0,0.0,1.23658179679e-12
737,317,105,154.100303741,0.0,0.0,0.0,3.52309793646e-11
738,317,316,6.59907644766,0.0,0.0,0.0,1.50870517779e-12
739,317,314,7.74562248068,0.0,0.0,0.0,1.77083275736e-12
740,318,41,1.59401523414,0.0,0.0,0.0,1.42194767846e-14
741,318,372,2.49030051396,0.0,0.0,0.0,2.22148255465e-14
742,319,285,10.6264992762,0.0,0.0,0.0,9.96234307148e-14
743,320,2,11.8197649562,0.0,0.0,0.0,1.10810296464e-13
744,321,49,170.636571127,0.0,0.0,0.0,1.59971785431e-12
745,322,321,27.0813075621,0.0,0.0,0.0,2.66988458993e-13
746,322,321,18.6602550964,0.0,0.0,0.0,1.74939891529e-13
747,323,19,1.43921605762,0.0,0.0,0.0,2.15882408643e-13
748,323,325,4.15009325349,0.0,0.0,0.0,6.22513988023e-13
749,324,40,0.701659924506,0.0,0.0,0.0,6.25918547919e-15
750,324,265,46.5001340353,0.0,0.0,0.0,6.97502010529e-12
751,325,219,24.9311561265,0.0,0.0,0.0,2.22399377471e-13
752,325,324,12.0579554354,0.0,0.0,0.0,1.80869331531e-12
753,326,182,103.662358661,0.0,0.0,0.0,2.36996704757e-11
754,326,323,24.3006594273,0.0,0.0,0.0,5.55570631624e-12
755,327,143,45.7001526129,0.0,0.0,0.0,1.67358957323e-11
756,328,217,27.9824291508,0.0,0.0,0.0,2.62335273289e-13
757,329,328,30.9659964841,0.0,0.0,0.0,2.90306217038e-13
758,329,328,35.1604277928,0.0,0.0,0.0,3.13650005362e-13
759,330,374,2.03344378615,0.0,0.0,0.0,4.64893412471e-13
760,330,264,40.1552553584,0.0,0.0,0.0,6.02328830376e-12
761,331,330,99.9984203061,0.0,0.0,0.0,2.28620073859e-11
762,331,332,1.37976889732,0.0,0.0,0.0,5.05286461419e-13
763,332,331,1.37976889732,0.0,0.0,0.0,5.05286461419e-13
764,333,353,2.09085219775,0.0,0.0,0.0,4.78018335105e-13
765,333,180,192.793950762,0.0,0.0,0.0,4.40772635488e-11
766,333,334,77.6219408141,0.0,0.0,0.0,1.16432911221e-11
767,334,113,0.904014586472,0.0,0.0,0.0,1.35602187971e-13
768,334,345,20.9102125137,0.0,0.0,0.0,3.13653187705e-12
769,334,336,25.6766875998,0.0,0.0,0.0,3.85150313997e-12
770,335,333,36.8378024003,0.0,0.0,0.0,5.52567036005e-12
771,336,66,0.95699850047,0.0,0.0,0.0,2.18792524113e-13
772,336,74,31.1584419648,0.0,0.0,0.0,4.67376629472e-12
773,337,289,0.583647379877,0.0,0.0,0.0,5.20644984487e-15
774,337,335,2.93571147133,0.0,0.0,0.0,4.403567207e-13
775,338,262,22.7700044712,0.0,0.0,0.0,2.03120737511e-13
776,338,268,16.2557214166,0.0,0.0,0.0,3.71644293932e-12
777,339,340,0.564544361704,0.0,0.0,0.0,5.03604060561e-15
778,339,404,12.6251352118,0.0,0.0,0.0,2.88640494097e-12
779,340,309,16.2754420606,0.0,0.0,0.0,1.45185733224e-13
780,340,266,21.8399260087,0.0,0.0,0.0,4.99312437327e-12
781,341,15,7.24087936579,0.0,0.0,0.0,1.65543652624e-12
782,341,343,4.86862981255,0.0,0.0,0.0,4.34308073783e-14
783,341,351,74.2363926627,0.0,0.0,0.0,1.69721976824e-11
784,342,213,11.3318671024,0.0,0.0,0.0,1.06236254085e-13
785,343,214,16.8963064047,0.0,0.0,0.0,1.5072417849e-13
786,344,345,9.16159124381,0.0,0.0,0.0,1.37423868657e-12
787,344,413,14.4924253158,0.0,0.0,0.0,2.17386379736e-12
788,345,344,9.34966649185,0.0,0.0,0.0,1.40244997378e-12
789,345,334,20.9102125137,0.0,0.0,0.0,3.13653187705e-12
790,346,129,6.01153782307,0.0,0.0,0.0,1.37437993212e-12
791,346,271,101.886643153,0.0,0.0,0.0,2.32936998522e-11
792,347,329,31.0503832083,0.0,0.0,0.0,2.91097342578e-13
793,348,359,28.307712044,0.0,0.0,0.0,6.47181345314e-12
794,348,104,174.666969086,0.0,0.0,0.0,3.99330061926e-11
795,349,1,44.7304941338,0.0,0.0,0.0,4.19348382505e-13
796,350,24,11.140384262,0.0,0.0,0.0,2.5469557069e-12
797,350,15,27.6379038279,0.0,0.0,0.0,6.31867943025e-12
798,350,342,14.0415199221,0.0,0.0,0.0,1.25257941252e-13
799,351,388,32.0447812534,0.0,0.0,0.0,7.32619598843e-12
800,351,341,74.2363926627,0.0,0.0,0.0,1.69721976824e-11
801,352,115,33.4060852118,0.0,0.0,0.0,5.01091278177e-12
802,352,137,13.6445228046,0.0,0.0,0.0,2.0466784207e-12
803,353,333,2.09085219775,0.0,0.0,0.0,4.78018335105e-13
